customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Feedback
8152-UOBNY,0,1,0,0,0.7178532386027215,1,2,1,0,2,0,2,2,2,1,1,2,1.397182667220744,1.3535915016397606,0,Not bad 😂
7351-KYHQH,0,1,0,0,-1.0331224013585834,1,0,0,0,2,2,0,2,0,0,1,2,0.006258578081699,-0.7894836291373629,0,Servce is good but cn get bettr.
7643-RCHXS,0,0,1,1,1.247217966963116,1,0,2,1,1,1,1,1,1,2,0,2,-1.5093002860698053,-0.4494559288047629,0,"Service is okay, nothing special."
8246-SHFGA,1,0,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,0,0,1,-1.451137391063991,-0.8372075896748261,0,"Service is okay, nothing special."
8387-MOJJT,0,0,1,1,0.3920903288424788,1,0,1,0,0,0,0,2,0,0,1,1,0.4383257981248911,0.4865473545763876,1,"Kabhi kabhi disconnect ho jata hai, it's frustrating yaar."
0620-XEFWH,1,0,1,1,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.5259182560714666,-0.970247511117606,0,"It's fine, gets the job done."
6485-QXWWE,0,0,0,1,1.2064976032430856,1,2,2,1,1,1,1,1,1,2,0,0,-1.288281285047711,-0.2839672460344757,0,"Kabhi kabhi disconnect ho jata hai, it's frustrating yaar."
2761-OCIAX,1,1,0,0,-1.2367242199587352,1,0,1,0,2,0,0,0,0,0,1,2,0.3303089931140931,-0.9343993557462644,1,"Speed mast hai, par thoda expensive hai."
7321-VGNKU,0,0,1,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,2,0.1857326540996401,-0.954332166276019,0,Surely the best network in the world...if you live in a cave.
5327-CNLUQ,1,0,1,0,0.6364125111626608,1,2,1,2,2,2,0,2,0,2,1,0,1.068146861187852,0.9675174638043168,0,"Worst service ever, totally disappointed."
7552-KEYGT,1,0,1,0,-0.2187151269579764,1,0,2,1,1,1,1,1,1,2,0,0,-1.502653098069141,-0.7776078239712413,0,Customer support is useless…
5816-JMLGY,0,0,1,1,1.5322605130033284,1,0,0,0,2,2,2,2,2,2,1,0,0.5197538511330312,1.5168948596675833,0,"Regular monthly bills, same every month."
3068-OMWZA,1,1,0,0,-1.2774445836787656,1,2,1,0,0,2,0,2,0,0,1,2,0.7989357471609396,-0.9682167042862244,1,"Speed so fast, I can watch paint dry."
2927-QRRQV,1,0,1,0,0.5549717837226001,1,2,1,0,2,2,0,2,0,1,1,2,0.9933659961803764,0.8964612986932653,0,"Speed so fast, I can watch paint dry."
6032-KRXXO,1,0,0,0,-0.0965540357978854,1,0,1,0,0,0,0,2,2,0,1,2,0.8471278601657574,0.209011112283361,1,"Provider cares so much, especially when you pay bills."
7459-RRWQZ,0,0,0,0,-0.7073594915983407,1,2,0,2,0,0,0,0,2,0,1,0,-0.0037122039192975,-0.5683464243897658,1,"It's fine, gets the job done."
6265-SXWBU,1,0,1,1,1.4915401492832985,1,2,1,0,2,2,0,2,0,1,0,1,1.0299255301840309,1.867164890106281,0,Customer support is useless…
7941-RCJOW,1,0,0,0,1.3286586944031769,1,0,2,1,1,1,1,1,1,2,1,1,-1.502653098069141,-0.4694108133218149,0,"Terrible experience, always disconnects 😡"
6374-NTQLP,1,1,1,1,1.6137012404433893,1,0,1,2,0,2,2,2,2,2,1,1,1.307445629211773,2.2805885982034804,0,"Supprt team was helpfull, thx!"
4154-AQUGT,1,1,1,0,-0.7888002190384014,1,0,1,0,2,0,2,0,2,0,1,0,0.8072447321617703,-0.4911757647972723,1,Conncetion is baddd sometimes.
2387-KDZQY,1,0,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,1,3,-1.4843733310673135,-0.8840265167330866,0,Bill payment ka process easy nahi hai.
3584-WKTTW,1,0,1,0,0.758573602322752,1,2,1,2,0,2,2,2,2,1,1,2,1.5550533822365258,1.5179985590324645,0,"Average experience, could improve."
3399-BMLVW,1,0,1,1,0.758573602322752,1,0,0,2,2,0,2,0,0,2,0,1,-0.1416413549330859,0.3706368472765639,0,Really love the new features.
1971-DTCZB,0,0,1,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,0,0.8703930181680831,1.848335778941408,0,"Speed mast hai, par thoda expensive hai."
3092-IGHWF,1,0,1,1,1.4100994218432374,1,2,1,0,2,2,0,0,0,1,0,2,0.7524054311562884,1.605610214616734,1,
3374-PZLXD,1,0,0,0,0.0663274190822359,1,0,2,1,1,1,1,1,1,0,0,3,-1.4976677070686424,-0.7091563893613093,0,👌👌👌
3813-DHBBB,1,0,1,0,1.4100994218432374,0,1,0,2,2,0,2,0,2,2,1,0,-0.4590445819648154,0.547339115594044,0,Loving the wait time on customer support... NOT!
2812-REYAT,0,0,1,0,0.6771328748826912,1,0,2,1,1,1,1,1,1,1,1,0,-1.4860351280674795,-0.5998901522380705,0,Loving the wait time on customer support... NOT!
6518-PPLMZ,1,0,1,1,0.8400143297628127,1,0,2,1,1,1,1,1,1,2,1,3,-1.5076384890696393,-0.5172230698084687,0,
4939-KYYPY,1,0,0,0,-0.2187151269579764,1,2,0,0,0,2,2,0,0,0,0,2,-0.1765390919365744,-0.2959092731624902,0,😤😤😤
8017-LXHFA,0,1,0,0,-0.3815965818380978,1,0,1,0,2,0,0,2,2,0,1,2,0.9966895901807084,0.0051578395898033,1,"Very satisfied, keep it up!"
5930-GBIWP,1,0,0,0,1.4915401492832985,1,2,0,2,2,2,2,0,2,2,1,1,0.5563133851366857,1.444227293483805,0,"Supprt team was helpfull, thx!"
6022-KOUQO,0,0,1,1,-1.2367242199587352,0,1,0,0,0,0,2,0,0,0,0,0,-1.1869116680375775,-0.9876638870954312,0,"Service is okay, nothing special."
6352-TWCAU,0,0,0,0,0.1070477828022663,1,2,1,0,0,0,0,2,0,0,1,2,0.720831288153132,0.3298661927378524,1,"Oh great, another outage, just what I needed 🙄"
2361-UPSND,0,0,1,0,0.5549717837226001,1,0,0,2,2,0,2,0,2,1,0,3,0.1940416391004707,0.4190230274329559,0,Love it! 😍🔥
6035-RIIOM,0,0,0,0,0.880734693482843,1,2,1,0,2,0,0,2,2,2,1,0,1.0781176431888486,1.2571281771491438,0,
2929-QNSRW,0,0,1,0,0.9621754209229036,1,2,1,0,2,0,0,2,2,1,1,2,1.113015380192337,1.4244048528905386,1,"Never got refund, so frustrated!"
1262-OPMFY,0,0,1,0,-0.9516816739185228,1,0,1,0,0,2,0,0,0,0,1,0,0.3652067301175816,-0.7178535403565731,1,Servce is good but cn get bettr.
9504-DSHWM,1,0,0,0,-0.5037576729981889,1,2,0,2,0,0,2,0,0,0,0,0,-0.184848076937405,-0.4815294323482105,0,😤😤😤
5035-BVCXS,1,0,0,0,-0.8702409464784621,1,0,1,0,2,0,0,0,0,0,1,3,0.3701921211180801,-0.624922053833576,0,Ths is the worst experiance ever!
6267-DCFFZ,0,1,1,0,-0.0965540357978854,1,2,1,0,2,0,0,2,0,0,1,2,0.8404806721650927,0.1524354828395506,0,"Very satisfied, keep it up!"
3533-UVMOM,1,0,1,0,1.4508197855632678,1,0,0,2,2,2,0,0,2,2,0,0,0.2056742181016338,1.0858340357195817,0,"Very satisfied, keep it up!"
2439-LYPMQ,1,1,1,0,0.2292088739623573,1,2,1,0,2,2,0,2,2,0,1,2,1.2575917192067896,0.762560491745878,0,
4248-QPAVC,0,1,1,0,-0.62591876415828,1,2,1,2,0,2,0,0,0,0,1,0,0.684271754149477,-0.3613365715126478,1,Not bad 😂
1899-VXWXM,1,0,0,0,0.6364125111626608,1,2,1,0,2,2,0,2,2,1,1,1,1.3739175092184182,1.2365331470004608,1,"Service bilkul theek hai, par kabhi kabhi slow hota hai."
1478-VPOAD,0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6966815529885713,-0.988083292854086,0,
9995-HOTOH,1,0,1,1,1.247217966963116,0,1,0,2,2,2,0,2,2,2,0,2,-0.1914952649380696,0.6294102003666101,0,"Terrible experience, always disconnects 😡"
2988-PLAHS,0,0,0,0,-1.1960038562387048,1,0,0,0,0,2,0,2,2,1,1,2,0.1724382780983114,-0.9100958957315808,0,"Slow internet, drops frequently."
1371-OJCEK,0,0,0,0,0.6364125111626608,1,2,2,1,1,1,1,1,1,1,0,0,-1.343120586053193,-0.5069145177404781,0,
4999-IEZLT,1,0,0,0,1.369379058123207,0,1,0,0,0,0,2,0,0,1,0,1,-1.1736172920362484,-0.1318995475411439,0,"Average experience, could improve."
8883-ANODQ,0,0,1,1,1.4508197855632678,1,2,1,0,2,2,0,0,0,2,1,1,0.6526976111463211,1.5296536243256098,0,"Very satisfied, keep it up!"
4690-LLKUA,1,1,0,0,-0.62591876415828,1,0,0,0,0,0,0,0,0,0,1,2,-0.6551366279844181,-0.6672158134958237,1,Not bad 😂
2351-RRBUE,0,0,1,1,-1.0331224013585834,1,0,2,1,1,1,1,1,1,1,0,3,-1.4660935640654862,-0.9482397457818748,0,"Kabhi kabhi disconnect ho jata hai, it's frustrating yaar."
5980-BDHPY,1,0,1,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,0,0.7424346491552913,1.743042859531741,0,Really love the new features.
1498-DQNRX,0,0,1,0,-0.1372743995179157,1,0,2,1,1,1,1,1,1,0,0,3,-1.4926823160681442,-0.7544301373087361,0,"Great service, very happy! 😊"
9469-WEJBT,1,0,1,0,0.188488510242327,1,0,1,0,0,2,2,0,2,0,1,2,0.8504514541660894,0.5021315896085102,0,👌👌👌
3331-HQDTW,0,0,0,0,0.0663274190822359,1,2,1,2,2,2,0,2,2,0,1,3,1.4968904872307114,0.5762781129412292,1,"Average experience, could improve."
9490-DFPMD,0,1,0,0,0.3920903288424788,1,2,1,0,0,0,0,2,0,0,1,2,0.6610065961471517,0.5560141926020103,1,Bill payment ka process easy nahi hai.
2581-VKIRT,0,0,1,1,1.0843365120829946,1,2,0,2,2,0,2,0,0,1,0,3,0.0245383450835263,0.6707768525623576,0,Overpricd but good speed.
5442-XSDCW,1,0,1,1,-0.8702409464784621,1,0,1,0,0,0,0,2,0,0,1,0,0.4898415051300408,-0.6239949463670759,1,
7426-WEIJX,1,1,1,1,1.125056875803025,1,2,1,2,0,0,0,0,0,0,1,2,0.5380336181348585,1.137774127830891,0,"Slow internet, drops frequently."
2851-MMUTZ,0,0,0,0,-0.2187151269579764,1,0,0,0,2,0,2,0,0,0,1,3,-0.2862176939475387,-0.3719762333901026,0,Best customer service ever!!
3049-NDXFL,0,0,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,2,0,0,3,0.6992279271509723,-0.969541143524082,1,
8580-AECUZ,1,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,0,0,1,2,0.4765471291287116,-0.9724990578219636,1,"Oh great, another outage, just what I needed 🙄"
3307-TLCUD,1,0,1,0,-0.62591876415828,0,1,0,2,0,2,0,0,0,0,0,3,-1.0090993890198023,-0.7457329863134723,0,"Service is okay, nothing special."
6625-FLENO,1,0,1,0,1.0436161483629645,1,0,2,1,1,1,1,1,1,2,0,3,-1.462769970065154,-0.483847201014461,0,Really love the new features.
2967-MXRAV,1,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,1,0,3,-1.5275800530716328,-0.999120286502898,0,Best customer service ever!!
7963-GQRMY,0,0,1,1,-1.1960038562387048,1,0,0,0,0,0,0,0,0,0,0,3,-0.6800635829869099,-0.9480410798961962,1,"It's fine, gets the job done."
8189-HBVRW,0,0,0,0,0.8400143297628127,1,2,1,2,2,2,0,0,0,0,0,2,0.8654076271675846,1.1651900200545398,0,"Speed mast hai, par thoda expensive hai."
4163-KIUHY,1,0,0,0,0.1070477828022663,1,2,2,1,1,1,1,1,1,0,1,2,-1.30157566104904,-0.6095364846871322,0,Ughh... why me? 😒
1228-FZFRV,1,0,1,1,0.7178532386027215,1,2,1,2,0,2,0,2,2,0,0,1,1.3689321182179202,1.350876401202153,1,"Slow internet, drops frequently."
3500-NSDOA,1,0,1,1,1.4508197855632678,1,2,0,0,2,0,2,0,2,2,0,1,0.2006888271011353,1.1381493856149505,0,Customer support is useless…
1171-TYKUR,1,0,1,0,0.5956921474426305,1,2,2,1,1,1,1,1,1,0,0,2,-1.3082228490497043,-0.5044863791377395,0,Not bad 😂
3761-FLYZI,0,1,1,0,1.3286586944031769,1,2,1,0,2,2,0,2,2,0,1,0,1.463654547227389,2.119338120994337,0,"Kabhi kabhi disconnect ho jata hai, it's frustrating yaar."
2058-DCJBE,1,0,0,0,-1.1145631287986442,1,0,1,0,0,0,0,0,0,0,1,2,0.1657910900976468,-0.8641157801906298,1,"It's fine, gets the job done."
5364-XYIRR,1,0,1,0,0.758573602322752,1,2,1,0,0,0,0,2,2,0,1,2,0.9933659961803764,1.1173115416059936,1,"Speed mast hai, par thoda expensive hai."
4829-AUOAX,0,0,0,0,0.5549717837226001,1,2,1,0,0,0,0,2,2,0,0,0,1.0398963121850275,0.9348700365911312,1,😤😤😤
1219-NNDDO,0,0,0,0,-0.9516816739185228,1,2,1,0,0,0,0,0,0,0,1,2,0.4017662641212361,-0.7144762203000367,0,
8388-DMKAE,0,0,0,0,-0.9924020376385532,1,0,2,1,1,1,1,1,1,2,0,3,-1.479387940066815,-0.930315668096204,0,"Provider cares so much, especially when you pay bills."
4403-BWPAY,1,0,0,0,-0.748079855318371,1,2,2,1,1,1,1,1,1,1,1,1,-1.328164413051698,-0.865396071453892,0,"Great service, very happy! 😊"
9659-QEQSY,0,0,0,0,0.5142514200025698,1,2,1,2,2,2,2,2,2,0,1,2,1.691320736250148,1.2553843321526317,0,"Speed so fast, I can watch paint dry."
5405-ZMYXQ,0,0,0,0,-0.9924020376385532,1,2,1,0,0,0,0,0,0,0,1,1,0.3269853991137605,-0.7650918731734885,0,"Average experience, could improve."
5047-LHVLY,1,1,0,1,-1.2774445836787656,1,0,0,0,0,2,0,0,0,0,1,3,-0.4856333339674735,-0.985279896467288,1,"It's fine, gets the job done."
1442-OKRJE,1,0,1,1,1.369379058123207,1,0,1,2,2,2,0,2,2,1,1,0,1.2758714862086171,2.096756431988868,0,"Speed mast hai, par thoda expensive hai."
4737-AQCPU,1,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,0,0,2,0,1,0.2438955491054544,1.207329261805704,0,"Service is okay, nothing special."
9158-VCTQB,0,0,1,0,0.3513699651224484,1,2,1,2,2,2,2,2,2,0,1,0,1.6231870592433366,1.0211572529375432,1,Surely the best network in the world...if you live in a cave.
2808-CHTDM,0,0,1,1,-0.3815965818380978,1,2,2,1,1,1,1,1,1,2,0,3,-1.3181936310507012,-0.7374773150641608,0,😤😤😤
6311-UEUME,0,0,0,0,-0.1372743995179157,1,0,1,0,0,0,0,2,0,0,1,2,0.4698999411280475,0.0451338305858005,1,Conncetion is baddd sometimes.
0793-TWELN,0,0,0,0,-1.1552834925186746,1,2,1,2,0,0,0,0,0,0,1,2,0.5114448661322006,-0.8662128089839041,0,"No complaints, no praises."
3283-WCWXT,1,0,1,1,-1.0738427650786138,1,2,2,1,1,1,1,1,1,2,0,3,-1.3082228490497043,-0.9397412606722896,0,Best customer service ever!!
1060-ENTOF,0,1,1,0,1.4100994218432374,1,2,1,2,2,2,2,0,2,1,1,1,1.3506523512160928,2.098654794896464,0,Customer support is useless…
0999-QXNSA,1,1,0,1,-1.0331224013585834,1,0,0,0,0,0,0,0,0,0,1,3,-0.6318714699820923,-0.8554627771699611,0,"Oh great, another outage, just what I needed 🙄"
5451-MHQOF,1,0,1,1,0.9621754209229036,1,2,2,1,1,1,1,1,1,1,1,3,-1.3397969920528607,-0.3753756274339367,0,Surely the best network in the world...if you live in a cave.
4836-WNFNO,0,0,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,1,-1.3215172250510334,-0.1910357595114787,0,
9225-BZLNZ,1,0,1,0,1.6137012404433893,1,2,0,2,2,2,0,2,2,2,1,2,0.6809481601491449,1.6781453368767267,0,"Supprt team was helpfull, thx!"
0354-VXMJC,1,0,1,1,-0.3815965818380978,1,0,2,1,1,1,1,1,1,2,0,1,-1.5009913010689746,-0.8190627721161792,0,"Very satisfied, keep it up!"
4422-QVIJA,0,0,0,1,0.1070477828022663,1,2,0,0,0,0,0,0,0,0,0,3,-0.4856333339674735,-0.276616608264367,0,"Slow internet, drops frequently."
9365-SRSZE,1,1,1,0,-0.2187151269579764,1,0,1,0,0,0,0,0,0,0,1,2,0.1923798421003046,-0.1492276275697788,0,"Provider cares so much, especially when you pay bills."
6839-ITVZJ,0,0,1,1,-0.2594354906780068,1,2,0,0,2,0,2,0,0,0,1,2,-0.1565975279345811,-0.2939226143057041,1,"Never got refund, so frustrated!"
8332-OSJDW,1,0,1,1,-0.8295205827584317,1,2,2,1,1,1,1,1,1,1,0,3,-1.274986909046382,-0.8683760597390712,0,
4735-BJKOU,0,0,0,0,0.3106496014024181,1,0,2,1,1,1,1,1,1,2,0,3,-1.4827115340671475,-0.6520951321969513,0,"Very satisfied, keep it up!"
0274-JKUJR,1,0,1,1,-1.0331224013585834,0,1,0,2,2,2,0,2,2,0,0,3,-0.196480655938568,-0.8018229880367348,0,Ths is the worst experiance ever!
5740-YHGTW,1,0,1,1,1.5322605130033284,1,2,1,2,2,0,0,2,0,0,1,1,1.0897502221900113,1.936830394017582,0,"No complaints, no praises."
8917-SZTTJ,1,0,1,1,1.125056875803025,1,0,2,1,1,1,1,1,1,2,0,1,-1.4993295040688086,-0.4945310108665111,0,"Regular monthly bills, same every month."
1696-MZVAU,1,0,1,1,0.2699292376823877,0,1,0,0,0,0,0,0,0,1,1,1,-1.3132082400502028,-0.5890076765003418,0,Conncetion is baddd sometimes.
7359-WWYJV,1,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,0,1,1.651437608246161,2.689994840612513,0,"Worst service ever, totally disappointed."
0375-HVGXO,0,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,2,0,0,1,2,-0.9991286070188056,-0.9921007585422538,1,"Very satisfied, keep it up!"
4906-ZHGPK,1,0,1,1,0.880734693482843,1,2,0,0,2,0,2,2,0,1,1,2,0.1973652331008032,0.6569585365140449,0,"Speed mast hai, par thoda expensive hai."
8593-WHYHV,1,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,2,0,1,2,0.682609957149311,-0.890516268998588,1,Conncetion is baddd sometimes.
3795-GWTRD,0,0,1,1,1.247217966963116,1,0,0,2,2,2,2,2,0,2,0,1,0.358559542116917,1.0710003162555786,0,"Very satisfied, keep it up!"
1298-PHBTI,1,0,1,1,1.5729808767233588,1,2,1,0,2,0,2,0,0,2,1,2,0.6659919871476498,1.7087398832712333,0,"Service is okay, nothing special."
6223-DHJGV,0,0,0,0,0.3920903288424788,1,0,2,1,1,1,1,1,1,1,1,3,-1.4660935640654862,-0.5844383611297337,0,Loving the wait time on customer support... NOT!
6961-MJKBO,1,0,0,0,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,0,0,-1.4727407520661506,-0.5911047052936161,0,
6097-EQISJ,0,0,1,1,1.369379058123207,1,2,1,0,2,2,0,2,2,1,1,1,1.2526063282062914,1.9130346357107435,1,"It's fine, gets the job done."
4423-YLHDV,0,0,1,0,-0.4630373092781585,1,2,1,2,0,2,0,2,2,0,1,0,1.3174164112127704,-0.0360542946948605,1,Customer support is useless…
8158-WPEZG,1,0,0,0,-0.8702409464784621,0,1,0,0,2,0,2,0,0,0,1,2,-0.9675544640156492,-0.8197470657224055,0,Really love the new features.
0107-YHINA,1,0,0,1,-1.2774445836787656,1,2,1,0,0,2,0,2,2,0,1,2,1.1628692901973208,-0.9633825010680448,1,"Never got refund, so frustrated!"
4918-FYJNT,0,1,1,0,0.9214550572028734,1,2,1,0,2,2,2,0,0,0,0,2,0.8537750481664219,1.2197569166542666,0,
0727-BNRLG,1,0,0,0,1.4915401492832985,1,2,1,0,2,2,2,2,0,2,1,1,1.0930738161903435,1.969720635091042,0,😤😤😤
4854-CIDCF,0,1,0,0,-1.1960038562387048,1,0,1,0,0,2,0,0,0,0,0,2,0.3020584441112687,-0.9207134836217375,0,Fast and reliable connection 👍
8640-SDGKB,1,0,0,0,-1.1552834925186746,1,0,0,0,0,2,2,2,2,0,1,2,0.3203382111130964,-0.8751086258648465,1,"Great service, very happy! 😊"
3280-MRDOF,1,1,0,0,-0.0965540357978854,1,2,0,0,0,2,2,2,0,2,1,1,0.144187729095487,-0.0830056656769068,0,"Slow internet, drops frequently."
6435-SRWBJ,0,0,0,0,-1.1145631287986442,1,2,1,0,0,2,2,0,0,0,1,2,0.5978583101408388,-0.8229919418551562,0,"Terrible experience, always disconnects 😡"
9964-WBQDJ,0,0,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,1,1,-1.341458789053027,-0.2456909520603957,0,Fast and reliable connection 👍
6303-KFWSL,0,0,0,0,-0.1372743995179157,1,2,0,0,2,0,0,0,0,1,1,2,-0.3161300399505289,-0.2921346213345966,0,"Slow internet, drops frequently."
1702-CCFNJ,1,0,1,0,0.7992939660427822,1,2,0,0,2,0,2,0,0,0,0,0,-0.1133908059302618,0.3918720230568784,0,"Average experience, could improve."
8932-CZHRQ,1,0,0,0,1.4508197855632678,1,2,0,2,2,2,0,0,2,1,0,1,0.398442670120904,1.3029537747790114,0,Ths is the worst experiance ever!
0386-CWRGM,0,0,1,1,0.5549717837226001,1,0,2,1,1,1,1,1,1,2,0,3,-1.5076384890696393,-0.5801339336066971,0,"Very satisfied, keep it up!"
5515-RUGKN,1,0,0,0,-0.9924020376385532,1,0,0,0,0,0,0,0,2,0,1,1,-0.3327480099521901,-0.8140299030123209,0,Bill payment ka process easy nahi hai.
0404-AHASP,1,0,1,0,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,0,1,-1.4976677070686424,-0.3796800549569734,0,"No complaints, no praises."
7279-NMVJC,0,0,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,0,0,-1.491020519067978,-0.8647559258222608,0,"Slow internet, drops frequently."
2081-VEYEH,1,0,0,0,-1.1960038562387048,1,0,1,0,2,2,2,2,2,0,1,2,1.435403998224565,-0.8667646586663447,0,
6407-UTSLV,0,1,0,0,-1.2367242199587352,1,0,1,0,2,0,0,2,0,0,1,0,0.6327560471443273,-0.935149871314384,0,"Average experience, could improve."
4116-TZAQJ,0,0,0,0,-0.9516816739185228,1,0,1,2,0,0,0,0,0,0,1,1,0.3153528201125979,-0.7250275862283009,1,Best customer service ever!!
9060-HJJRW,0,0,0,0,0.758573602322752,0,1,0,0,2,2,0,2,2,1,1,1,-0.2779087089467081,0.285453330295033,0,"Worst service ever, totally disappointed."
2587-YNLES,0,0,1,1,-1.0738427650786138,1,0,2,1,1,1,1,1,1,2,0,3,-1.4843733310673135,-0.9631176132204734,0,"Regular monthly bills, same every month."
7398-SKNQZ,0,0,1,0,-1.1960038562387048,1,2,1,0,0,0,0,2,2,0,0,2,1.001674981181207,-0.8868078391325872,0,Customer support bahut acha hai 👍
5935-FCCNB,0,1,0,0,-0.62591876415828,1,2,1,0,0,0,0,2,2,0,1,2,0.9784098231788813,-0.2974544522733239,0,Best customer service ever!!
1958-RNRKS,1,0,1,0,-0.0965540357978854,1,2,0,0,0,0,0,0,0,0,0,2,-0.4939423189683041,-0.3708283860506262,0,"Provider cares so much, especially when you pay bills."
5136-RGMZO,1,0,0,0,-0.055833672077855,1,2,0,0,2,0,2,2,0,0,1,2,0.2089978121019659,-0.0502257945399351,0,"Speed mast hai, par thoda expensive hai."
8345-MVDYC,0,0,0,0,0.5142514200025698,1,0,0,2,0,2,2,2,2,2,0,0,0.5612987761371843,0.5901626509514346,0,"Speed mast hai, par thoda expensive hai."
8226-BXGES,1,0,1,0,1.2879383306831464,1,2,1,2,2,2,0,0,0,1,0,0,0.8205391081630994,1.5057695700695806,0,Really love the new features.
3877-JRJIP,1,0,0,0,-1.2774445836787656,1,2,0,0,0,0,0,2,0,0,1,2,-0.1632447159352455,-0.9809975429315488,1,"Terrible experience, always disconnects 😡"
8375-DKEBR,0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.1608056990971482,-0.9766931154085122,1,"Kabhi kabhi disconnect ho jata hai, it's frustrating yaar."
9705-IOVQQ,1,1,1,1,1.1657772395230557,1,2,1,0,2,0,0,2,2,1,0,2,1.1379423351948288,1.6279049417873344,0,
1015-OWJKI,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.519271068070802,-0.99900991656641,0,"Service is okay, nothing special."
7511-YMXVQ,1,0,0,0,-0.9516816739185228,0,1,0,0,0,0,0,2,2,0,1,2,-0.6435040489832552,-0.8225283881219062,1,Loving the wait time on customer support... NOT!
2040-XBAVJ,1,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,0,0,1.651437608246161,2.568808650348557,0,"Never got refund, so frustrated!"
7551-JOHTI,0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.504314895069307,-0.9988112506807314,1,"Average experience, could improve."
8887-IPQNC,0,0,1,0,-1.0331224013585834,1,0,0,0,0,0,0,0,0,0,1,3,-0.681725379987076,-0.8690382793579999,0,
8646-JCOMS,0,0,1,0,1.369379058123207,1,2,1,0,2,2,2,0,0,1,1,0,0.8570986421667539,1.6992701427205523,0,Bill payment ka process easy nahi hai.
9804-ICWBG,1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.1707764810981453,-0.9765606714847264,1,"Terrible experience, always disconnects 😡"
1222-KJNZD,1,0,1,1,0.3106496014024181,1,0,2,1,1,1,1,1,1,0,1,0,-1.4744025490663168,-0.6783852510684214,0,Not bad 😂
0106-GHRQR,1,0,0,0,-0.6666391278783103,1,2,0,0,2,2,0,0,2,0,1,0,0.220630391103129,-0.4723025056578038,0,
5318-IXUZF,0,0,0,0,-1.2367242199587352,1,0,1,0,2,0,0,2,0,0,1,0,0.7440964461554579,-0.9262982024080366,1,Servce is good but cn get bettr.
3768-VHXQO,1,0,1,0,1.4100994218432374,1,2,2,1,1,1,1,1,1,2,0,1,-1.326502616051532,-0.3083369280110526,0,"Provider cares so much, especially when you pay bills."
8952-WCVCD,0,0,1,0,0.3513699651224484,1,0,1,2,2,2,0,2,2,1,1,0,1.3190782082129364,0.8300406709147148,0,"Service bilkul theek hai, par kabhi kabhi slow hota hai."
2418-TPEUN,0,0,1,1,0.9621754209229036,1,0,2,1,1,1,1,1,1,2,1,1,-1.4943441130683104,-0.5130069382346224,0,"Slow internet, drops frequently."
3963-RYFNS,0,0,0,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.717909488252806,2.5303999124506915,0,Not bad 😂
3198-VELRD,0,0,1,1,-1.1960038562387048,1,2,1,0,0,0,0,0,2,0,1,0,0.6643301901474837,-0.8904941950112905,1,Surely the best network in the world...if you live in a cave.
8540-ZQGEA,0,0,1,0,0.880734693482843,1,0,2,1,1,1,1,1,1,2,0,1,-1.4860351280674795,-0.5207328337887908,0,Fast and reliable connection 👍
1320-REHCS,1,1,0,0,0.7992939660427822,1,2,1,0,2,2,2,2,2,0,1,2,1.5284646302338678,1.5672897726680588,0,Servce is good but cn get bettr.
4137-JOPHL,0,0,0,0,0.7178532386027215,1,0,1,0,0,2,2,0,2,2,1,0,0.82884809316393,0.8929294607256455,0,"Worst service ever, totally disappointed."
9436-ZBZCT,1,0,0,0,-0.748079855318371,1,2,1,0,0,0,2,2,0,0,1,2,0.8371570781647607,-0.4871803730964023,1,"Speed mast hai, par thoda expensive hai."
